"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLT","Long-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,0.235,,
"IRLT","Long-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,0.225,,
"IRLT","Long-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.18,,
"IRLT","Long-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.22,,
"IRLT","Long-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.24,,
"IRLT","Long-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.245,,
"IRLT","Long-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,0.25,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,114.015,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,113.9235,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,114.891,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,115.1535,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,118.5474,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,126.3362,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,128.8645,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,133.8418,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,136.7924,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,135.25,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,143.2168,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,147.0405,,
"CCUS","Currency exchange rates, monthly average","JPN","Japan","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,142.3759,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.072,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.049,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.049,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.049,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.049,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.049,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.049,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,0.005,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-0.031,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,-0.02,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,-0.016,,
"IR3TIB","Short-term interest rates, Per cent per annum","JPN","Japan","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,-0.016,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.039,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.026,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.018,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.008,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.012,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.018,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.038,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-0.012,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,-0.018,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,-0.049,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,-0.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","JPN","Japan","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,-0.067,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.355,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,2.187,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,2.492,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,2.69,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,2.784,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,3.219,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,3.295,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,3.64,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,3.3,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,3.322,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,3.897,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,4.267,,
"IRLT","Long-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,3.915,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,1183.732,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,1183.604,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,1195.524,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,1199.07,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,1221.165,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,1234.943,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,1268.286,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,1276.718,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,1307.338,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,1319.796,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,1394.6,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,1425.667,,
"CCUS","Currency exchange rates, monthly average","KOR","Korea","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,1359.977,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,1.17,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,1.27,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,1.39,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.64,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.77,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.99,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.41,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.79,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,3.01,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,3.69,,
"IR3TIB","Short-term interest rates, Per cent per annum","KOR","Korea","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,3.99,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.796,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,1.012,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,1.188,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.219,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1.244,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.299,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.505,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.745,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.971,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.263,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.533,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2.959,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","KOR","Korea","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,3.096,,
"IRLT","Long-term interest rates, Per cent per annum","LUX","Luxembourg","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.211,,
"IRLT","Long-term interest rates, Per cent per annum","LUX","Luxembourg","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.218,,
"IRLT","Long-term interest rates, Per cent per annum","LUX","Luxembourg","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.039,,
"IRLT","Long-term interest rates, Per cent per annum","LUX","Luxembourg","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.399,,
"IRLT","Long-term interest rates, Per cent per annum","LUX","Luxembourg","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.548,,
"IRLT","Long-term interest rates, Per cent per annum","LUX","Luxembourg","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.389,,
"IRLT","Long-term interest rates, Per cent per annum","LUX","Luxembourg","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.659,,
"IRLT","Long-term interest rates, Per cent per annum","LUX","Luxembourg","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.157,,
